OBJECTID,VACCINATION_DATE,County,DailyFirstDose,CumulativeFirstDose,DailySecondDose,CumulativeSecondDose
894,2021/01/19 15:00:00+00,Worcester,588,3721,95,574
895,2021/01/20 15:00:00+00,Allegany,307,3659,163,273
896,2021/01/20 15:00:00+00,Anne Arundel,2058,26373,471,2971
897,2021/01/20 15:00:00+00,Baltimore,3789,48923,817,6649
898,2021/01/20 15:00:00+00,Baltimore City,1656,27154,579,4970
899,2021/01/20 15:00:00+00,Calvert,439,5287,101,329
900,2021/01/20 15:00:00+00,Caroline,376,2268,28,138
901,2021/01/20 15:00:00+00,Carroll,779,9752,113,1052
902,2021/01/20 15:00:00+00,Cecil,346,4112,49,210
903,2021/01/20 15:00:00+00,Charles,1280,5330,17,358
904,2021/01/20 15:00:00+00,Dorchester,56,2056,77,198
905,2021/01/20 15:00:00+00,Frederick,1135,13420,267,1677
906,2021/01/20 15:00:00+00,Garrett,7,2043,15,30
907,2021/01/20 15:00:00+00,Harford,900,13775,169,1800
908,2021/01/20 15:00:00+00,Howard,563,17139,293,2777
909,2021/01/20 15:00:00+00,Kent,100,1106,46,133
910,2021/01/20 15:00:00+00,Montgomery,3412,39739,482,4547
911,2021/01/20 15:00:00+00,Prince George's,846,15928,280,2331
912,2021/01/20 15:00:00+00,Queen Anne's,149,3106,41,291
913,2021/01/20 15:00:00+00,Somerset,228,1124,1,245
914,2021/01/20 15:00:00+00,St. Mary's,198,6780,35,313
915,2021/01/20 15:00:00+00,Talbot,269,2881,26,204
916,2021/01/20 15:00:00+00,Unknown,455,22173,366,2506
917,2021/01/20 15:00:00+00,Washington,525,6987,279,1300
918,2021/01/20 15:00:00+00,Wicomico,373,6640,25,1028
919,2021/01/20 15:00:00+00,Worcester,178,3899,8,582
920,2021/01/21 15:00:00+00,Allegany,662,4321,2,275
921,2021/01/21 15:00:00+00,Anne Arundel,2186,28559,387,3358
922,2021/01/21 15:00:00+00,Baltimore,3700,52623,689,7338
923,2021/01/21 15:00:00+00,Baltimore City,1774,28928,571,5541
924,2021/01/21 15:00:00+00,Calvert,696,5983,23,352
925,2021/01/21 15:00:00+00,Caroline,111,2379,8,146
926,2021/01/21 15:00:00+00,Carroll,733,10485,99,1151
927,2021/01/21 15:00:00+00,Cecil,676,4788,30,240
928,2021/01/21 15:00:00+00,Charles,167,5497,15,373
929,2021/01/21 15:00:00+00,Dorchester,226,2282,23,221
